D:\camer\driving data\IMG\center_2023_04_21_14_30_02_490.jpg,D:\camer\driving data\IMG\left_2023_04_21_14_30_02_490.jpg,D:\camer\driving data\IMG\right_2023_04_21_14_30_02_490.jpg,0,1,0,30.19031
D:\camer\driving data\IMG\center_2023_04_21_14_30_02_560.jpg,D:\camer\driving data\IMG\left_2023_04_21_14_30_02_560.jpg,D:\camer\driving data\IMG\right_2023_04_21_14_30_02_560.jpg,0,1,0,30.1903
D:\camer\driving data\IMG\center_2023_04_21_14_30_02_648.jpg,D:\camer\driving data\IMG\left_2023_04_21_14_30_02_648.jpg,D:\camer\driving data\IMG\right_2023_04_21_14_30_02_648.jpg,0,1,0,30.19029
D:\camer\driving data\IMG\center_2023_04_21_14_30_02_718.jpg,D:\camer\driving data\IMG\left_2023_04_21_14_30_02_718.jpg,D:\camer\driving data\IMG\right_2023_04_21_14_30_02_718.jpg,0,1,0,30.19031
D:\camer\driving data\IMG\center_2023_04_21_14_30_02_793.jpg,D:\camer\driving data\IMG\left_2023_04_21_14_30_02_793.jpg,D:\camer\driving data\IMG\right_2023_04_21_14_30_02_793.jpg,0,1,0,30.19029
D:\camer\driving data\IMG\center_2023_04_21_14_30_02_878.jpg,D:\camer\driving data\IMG\left_2023_04_21_14_30_02_878.jpg,D:\camer\driving data\IMG\right_2023_04_21_14_30_02_878.jpg,-0.15,1,0,30.18425
D:\camer\driving data\IMG\center_2023_04_21_14_30_02_944.jpg,D:\camer\driving data\IMG\left_2023_04_21_14_30_02_944.jpg,D:\camer\driving data\IMG\right_2023_04_21_14_30_02_944.jpg,0,1,0,30.19035
D:\camer\driving data\IMG\center_2023_04_21_14_30_03_011.jpg,D:\camer\driving data\IMG\left_2023_04_21_14_30_03_011.jpg,D:\camer\driving data\IMG\right_2023_04_21_14_30_03_011.jpg,0,1,0,30.19026
D:\camer\driving data\IMG\center_2023_04_21_14_30_03_079.jpg,D:\camer\driving data\IMG\left_2023_04_21_14_30_03_079.jpg,D:\camer\driving data\IMG\right_2023_04_21_14_30_03_079.jpg,0,1,0,30.19049
D:\camer\driving data\IMG\center_2023_04_21_14_30_03_162.jpg,D:\camer\driving data\IMG\left_2023_04_21_14_30_03_162.jpg,D:\camer\driving data\IMG\right_2023_04_21_14_30_03_162.jpg,0,1,0,30.19031
D:\camer\driving data\IMG\center_2023_04_21_14_30_03_232.jpg,D:\camer\driving data\IMG\left_2023_04_21_14_30_03_232.jpg,D:\camer\driving data\IMG\right_2023_04_21_14_30_03_232.jpg,0,1,0,30.19031
D:\camer\driving data\IMG\center_2023_04_21_14_30_03_320.jpg,D:\camer\driving data\IMG\left_2023_04_21_14_30_03_320.jpg,D:\camer\driving data\IMG\right_2023_04_21_14_30_03_320.jpg,0,1,0,30.19028
D:\camer\driving data\IMG\center_2023_04_21_14_30_03_389.jpg,D:\camer\driving data\IMG\left_2023_04_21_14_30_03_389.jpg,D:\camer\driving data\IMG\right_2023_04_21_14_30_03_389.jpg,0,1,0,30.19029
D:\camer\driving data\IMG\center_2023_04_21_14_30_03_473.jpg,D:\camer\driving data\IMG\left_2023_04_21_14_30_03_473.jpg,D:\camer\driving data\IMG\right_2023_04_21_14_30_03_473.jpg,-0.05,1,0,30.18972
D:\camer\driving data\IMG\center_2023_04_21_14_30_03_541.jpg,D:\camer\driving data\IMG\left_2023_04_21_14_30_03_541.jpg,D:\camer\driving data\IMG\right_2023_04_21_14_30_03_541.jpg,-0.25,1,0,30.17475
D:\camer\driving data\IMG\center_2023_04_21_14_30_03_623.jpg,D:\camer\driving data\IMG\left_2023_04_21_14_30_03_623.jpg,D:\camer\driving data\IMG\right_2023_04_21_14_30_03_623.jpg,0,1,0,30.19013
D:\camer\driving data\IMG\center_2023_04_21_14_30_03_692.jpg,D:\camer\driving data\IMG\left_2023_04_21_14_30_03_692.jpg,D:\camer\driving data\IMG\right_2023_04_21_14_30_03_692.jpg,0,1,0,30.19016
D:\camer\driving data\IMG\center_2023_04_21_14_30_03_776.jpg,D:\camer\driving data\IMG\left_2023_04_21_14_30_03_776.jpg,D:\camer\driving data\IMG\right_2023_04_21_14_30_03_776.jpg,0,1,0,30.19026
D:\camer\driving data\IMG\center_2023_04_21_14_30_03_852.jpg,D:\camer\driving data\IMG\left_2023_04_21_14_30_03_852.jpg,D:\camer\driving data\IMG\right_2023_04_21_14_30_03_852.jpg,0,1,0,30.19029
D:\camer\driving data\IMG\center_2023_04_21_14_30_03_920.jpg,D:\camer\driving data\IMG\left_2023_04_21_14_30_03_920.jpg,D:\camer\driving data\IMG\right_2023_04_21_14_30_03_920.jpg,0,1,0,30.19031
D:\camer\driving data\IMG\center_2023_04_21_14_30_04_006.jpg,D:\camer\driving data\IMG\left_2023_04_21_14_30_04_006.jpg,D:\camer\driving data\IMG\right_2023_04_21_14_30_04_006.jpg,-0.1,1,0,30.18777
D:\camer\driving data\IMG\center_2023_04_21_14_30_04_073.jpg,D:\camer\driving data\IMG\left_2023_04_21_14_30_04_073.jpg,D:\camer\driving data\IMG\right_2023_04_21_14_30_04_073.jpg,-0.25,1,0,30.17492
D:\camer\driving data\IMG\center_2023_04_21_14_30_04_141.jpg,D:\camer\driving data\IMG\left_2023_04_21_14_30_04_141.jpg,D:\camer\driving data\IMG\right_2023_04_21_14_30_04_141.jpg,0,1,0,30.18126
D:\camer\driving data\IMG\center_2023_04_21_14_30_04_223.jpg,D:\camer\driving data\IMG\left_2023_04_21_14_30_04_223.jpg,D:\camer\driving data\IMG\right_2023_04_21_14_30_04_223.jpg,0,1,0,30.18921
D:\camer\driving data\IMG\center_2023_04_21_14_30_04_304.jpg,D:\camer\driving data\IMG\left_2023_04_21_14_30_04_304.jpg,D:\camer\driving data\IMG\right_2023_04_21_14_30_04_304.jpg,0,1,0,30.19009
D:\camer\driving data\IMG\center_2023_04_21_14_30_04_387.jpg,D:\camer\driving data\IMG\left_2023_04_21_14_30_04_387.jpg,D:\camer\driving data\IMG\right_2023_04_21_14_30_04_387.jpg,0,1,0,30.19026
D:\camer\driving data\IMG\center_2023_04_21_14_30_04_460.jpg,D:\camer\driving data\IMG\left_2023_04_21_14_30_04_460.jpg,D:\camer\driving data\IMG\right_2023_04_21_14_30_04_460.jpg,0,1,0,30.19036
D:\camer\driving data\IMG\center_2023_04_21_14_30_04_547.jpg,D:\camer\driving data\IMG\left_2023_04_21_14_30_04_547.jpg,D:\camer\driving data\IMG\right_2023_04_21_14_30_04_547.jpg,0,1,0,30.1903
D:\camer\driving data\IMG\center_2023_04_21_14_30_04_626.jpg,D:\camer\driving data\IMG\left_2023_04_21_14_30_04_626.jpg,D:\camer\driving data\IMG\right_2023_04_21_14_30_04_626.jpg,0,1,0,30.19029
D:\camer\driving data\IMG\center_2023_04_21_14_30_04_703.jpg,D:\camer\driving data\IMG\left_2023_04_21_14_30_04_703.jpg,D:\camer\driving data\IMG\right_2023_04_21_14_30_04_703.jpg,0,1,0,30.19028
D:\camer\driving data\IMG\center_2023_04_21_14_30_04_779.jpg,D:\camer\driving data\IMG\left_2023_04_21_14_30_04_779.jpg,D:\camer\driving data\IMG\right_2023_04_21_14_30_04_779.jpg,0,1,0,30.19031
D:\camer\driving data\IMG\center_2023_04_21_14_30_04_848.jpg,D:\camer\driving data\IMG\left_2023_04_21_14_30_04_848.jpg,D:\camer\driving data\IMG\right_2023_04_21_14_30_04_848.jpg,0,1,0,30.19029
D:\camer\driving data\IMG\center_2023_04_21_14_30_04_919.jpg,D:\camer\driving data\IMG\left_2023_04_21_14_30_04_919.jpg,D:\camer\driving data\IMG\right_2023_04_21_14_30_04_919.jpg,0,1,0,30.19029
D:\camer\driving data\IMG\center_2023_04_21_14_30_05_005.jpg,D:\camer\driving data\IMG\left_2023_04_21_14_30_05_005.jpg,D:\camer\driving data\IMG\right_2023_04_21_14_30_05_005.jpg,0,1,0,30.1903
D:\camer\driving data\IMG\center_2023_04_21_14_30_05_088.jpg,D:\camer\driving data\IMG\left_2023_04_21_14_30_05_088.jpg,D:\camer\driving data\IMG\right_2023_04_21_14_30_05_088.jpg,0,1,0,30.19031
D:\camer\driving data\IMG\center_2023_04_21_14_30_05_166.jpg,D:\camer\driving data\IMG\left_2023_04_21_14_30_05_166.jpg,D:\camer\driving data\IMG\right_2023_04_21_14_30_05_166.jpg,0,1,0,30.1903
D:\camer\driving data\IMG\center_2023_04_21_14_30_05_233.jpg,D:\camer\driving data\IMG\left_2023_04_21_14_30_05_233.jpg,D:\camer\driving data\IMG\right_2023_04_21_14_30_05_233.jpg,0,1,0,30.19031
D:\camer\driving data\IMG\center_2023_04_21_14_30_05_308.jpg,D:\camer\driving data\IMG\left_2023_04_21_14_30_05_308.jpg,D:\camer\driving data\IMG\right_2023_04_21_14_30_05_308.jpg,0,1,0,30.1903
D:\camer\driving data\IMG\center_2023_04_21_14_30_05_389.jpg,D:\camer\driving data\IMG\left_2023_04_21_14_30_05_389.jpg,D:\camer\driving data\IMG\right_2023_04_21_14_30_05_389.jpg,0,1,0,30.19029
D:\camer\driving data\IMG\center_2023_04_21_14_30_05_460.jpg,D:\camer\driving data\IMG\left_2023_04_21_14_30_05_460.jpg,D:\camer\driving data\IMG\right_2023_04_21_14_30_05_460.jpg,0,1,0,30.19029
D:\camer\driving data\IMG\center_2023_04_21_14_30_05_540.jpg,D:\camer\driving data\IMG\left_2023_04_21_14_30_05_540.jpg,D:\camer\driving data\IMG\right_2023_04_21_14_30_05_540.jpg,0,1,0,30.1903
D:\camer\driving data\IMG\center_2023_04_21_14_30_05_612.jpg,D:\camer\driving data\IMG\left_2023_04_21_14_30_05_612.jpg,D:\camer\driving data\IMG\right_2023_04_21_14_30_05_612.jpg,0,1,0,30.19028
D:\camer\driving data\IMG\center_2023_04_21_14_30_05_688.jpg,D:\camer\driving data\IMG\left_2023_04_21_14_30_05_688.jpg,D:\camer\driving data\IMG\right_2023_04_21_14_30_05_688.jpg,0,1,0,30.19029
D:\camer\driving data\IMG\center_2023_04_21_14_30_05_756.jpg,D:\camer\driving data\IMG\left_2023_04_21_14_30_05_756.jpg,D:\camer\driving data\IMG\right_2023_04_21_14_30_05_756.jpg,0,1,0,30.1903
D:\camer\driving data\IMG\center_2023_04_21_14_30_05_827.jpg,D:\camer\driving data\IMG\left_2023_04_21_14_30_05_827.jpg,D:\camer\driving data\IMG\right_2023_04_21_14_30_05_827.jpg,0,1,0,30.19029
D:\camer\driving data\IMG\center_2023_04_21_14_30_05_904.jpg,D:\camer\driving data\IMG\left_2023_04_21_14_30_05_904.jpg,D:\camer\driving data\IMG\right_2023_04_21_14_30_05_904.jpg,0,1,0,30.19027
D:\camer\driving data\IMG\center_2023_04_21_14_30_05_974.jpg,D:\camer\driving data\IMG\left_2023_04_21_14_30_05_974.jpg,D:\camer\driving data\IMG\right_2023_04_21_14_30_05_974.jpg,0,1,0,30.19029
D:\camer\driving data\IMG\center_2023_04_21_14_30_06_056.jpg,D:\camer\driving data\IMG\left_2023_04_21_14_30_06_056.jpg,D:\camer\driving data\IMG\right_2023_04_21_14_30_06_056.jpg,0,1,0,30.19029
D:\camer\driving data\IMG\center_2023_04_21_14_30_06_124.jpg,D:\camer\driving data\IMG\left_2023_04_21_14_30_06_124.jpg,D:\camer\driving data\IMG\right_2023_04_21_14_30_06_124.jpg,0,1,0,30.1903
D:\camer\driving data\IMG\center_2023_04_21_14_30_06_196.jpg,D:\camer\driving data\IMG\left_2023_04_21_14_30_06_196.jpg,D:\camer\driving data\IMG\right_2023_04_21_14_30_06_196.jpg,0,1,0,30.19027
D:\camer\driving data\IMG\center_2023_04_21_14_30_06_267.jpg,D:\camer\driving data\IMG\left_2023_04_21_14_30_06_267.jpg,D:\camer\driving data\IMG\right_2023_04_21_14_30_06_267.jpg,-0.2,1,0,30.17983
D:\camer\driving data\IMG\center_2023_04_21_14_30_06_338.jpg,D:\camer\driving data\IMG\left_2023_04_21_14_30_06_338.jpg,D:\camer\driving data\IMG\right_2023_04_21_14_30_06_338.jpg,0,1,0,30.18966
D:\camer\driving data\IMG\center_2023_04_21_14_30_06_423.jpg,D:\camer\driving data\IMG\left_2023_04_21_14_30_06_423.jpg,D:\camer\driving data\IMG\right_2023_04_21_14_30_06_423.jpg,0,1,0,30.19027
D:\camer\driving data\IMG\center_2023_04_21_14_30_06_502.jpg,D:\camer\driving data\IMG\left_2023_04_21_14_30_06_502.jpg,D:\camer\driving data\IMG\right_2023_04_21_14_30_06_502.jpg,0,1,0,30.19028
D:\camer\driving data\IMG\center_2023_04_21_14_30_06_591.jpg,D:\camer\driving data\IMG\left_2023_04_21_14_30_06_591.jpg,D:\camer\driving data\IMG\right_2023_04_21_14_30_06_591.jpg,0,1,0,30.19029
D:\camer\driving data\IMG\center_2023_04_21_14_30_06_662.jpg,D:\camer\driving data\IMG\left_2023_04_21_14_30_06_662.jpg,D:\camer\driving data\IMG\right_2023_04_21_14_30_06_662.jpg,0,1,0,30.19029
D:\camer\driving data\IMG\center_2023_04_21_14_30_06_732.jpg,D:\camer\driving data\IMG\left_2023_04_21_14_30_06_732.jpg,D:\camer\driving data\IMG\right_2023_04_21_14_30_06_732.jpg,0,1,0,30.19028
D:\camer\driving data\IMG\center_2023_04_21_14_30_06_802.jpg,D:\camer\driving data\IMG\left_2023_04_21_14_30_06_802.jpg,D:\camer\driving data\IMG\right_2023_04_21_14_30_06_802.jpg,0,1,0,30.19029
D:\camer\driving data\IMG\center_2023_04_21_14_30_06_889.jpg,D:\camer\driving data\IMG\left_2023_04_21_14_30_06_889.jpg,D:\camer\driving data\IMG\right_2023_04_21_14_30_06_889.jpg,0,1,0,30.19031
D:\camer\driving data\IMG\center_2023_04_21_14_30_06_963.jpg,D:\camer\driving data\IMG\left_2023_04_21_14_30_06_963.jpg,D:\camer\driving data\IMG\right_2023_04_21_14_30_06_963.jpg,-0.05,1,0,30.18972
D:\camer\driving data\IMG\center_2023_04_21_14_30_07_038.jpg,D:\camer\driving data\IMG\left_2023_04_21_14_30_07_038.jpg,D:\camer\driving data\IMG\right_2023_04_21_14_30_07_038.jpg,-0.2,1,0,30.17984
D:\camer\driving data\IMG\center_2023_04_21_14_30_07_116.jpg,D:\camer\driving data\IMG\left_2023_04_21_14_30_07_116.jpg,D:\camer\driving data\IMG\right_2023_04_21_14_30_07_116.jpg,0,1,0,30.19029
D:\camer\driving data\IMG\center_2023_04_21_14_30_07_182.jpg,D:\camer\driving data\IMG\left_2023_04_21_14_30_07_182.jpg,D:\camer\driving data\IMG\right_2023_04_21_14_30_07_182.jpg,0,1,0,30.19025
D:\camer\driving data\IMG\center_2023_04_21_14_30_07_250.jpg,D:\camer\driving data\IMG\left_2023_04_21_14_30_07_250.jpg,D:\camer\driving data\IMG\right_2023_04_21_14_30_07_250.jpg,0,1,0,30.19027
D:\camer\driving data\IMG\center_2023_04_21_14_30_07_331.jpg,D:\camer\driving data\IMG\left_2023_04_21_14_30_07_331.jpg,D:\camer\driving data\IMG\right_2023_04_21_14_30_07_331.jpg,0,1,0,30.19033
D:\camer\driving data\IMG\center_2023_04_21_14_30_07_402.jpg,D:\camer\driving data\IMG\left_2023_04_21_14_30_07_402.jpg,D:\camer\driving data\IMG\right_2023_04_21_14_30_07_402.jpg,0,1,0,30.1903
D:\camer\driving data\IMG\center_2023_04_21_14_30_07_487.jpg,D:\camer\driving data\IMG\left_2023_04_21_14_30_07_487.jpg,D:\camer\driving data\IMG\right_2023_04_21_14_30_07_487.jpg,0,1,0,30.19029
D:\camer\driving data\IMG\center_2023_04_21_14_30_07_561.jpg,D:\camer\driving data\IMG\left_2023_04_21_14_30_07_561.jpg,D:\camer\driving data\IMG\right_2023_04_21_14_30_07_561.jpg,0,1,0,30.19029
D:\camer\driving data\IMG\center_2023_04_21_14_30_07_636.jpg,D:\camer\driving data\IMG\left_2023_04_21_14_30_07_636.jpg,D:\camer\driving data\IMG\right_2023_04_21_14_30_07_636.jpg,0,1,0,30.19029
D:\camer\driving data\IMG\center_2023_04_21_14_30_07_704.jpg,D:\camer\driving data\IMG\left_2023_04_21_14_30_07_704.jpg,D:\camer\driving data\IMG\right_2023_04_21_14_30_07_704.jpg,-0.1,1,0,30.18767
D:\camer\driving data\IMG\center_2023_04_21_14_30_07_771.jpg,D:\camer\driving data\IMG\left_2023_04_21_14_30_07_771.jpg,D:\camer\driving data\IMG\right_2023_04_21_14_30_07_771.jpg,-0.25,1,0,30.17479
D:\camer\driving data\IMG\center_2023_04_21_14_30_07_840.jpg,D:\camer\driving data\IMG\left_2023_04_21_14_30_07_840.jpg,D:\camer\driving data\IMG\right_2023_04_21_14_30_07_840.jpg,0,1,0,30.19012
D:\camer\driving data\IMG\center_2023_04_21_14_30_07_911.jpg,D:\camer\driving data\IMG\left_2023_04_21_14_30_07_911.jpg,D:\camer\driving data\IMG\right_2023_04_21_14_30_07_911.jpg,0,1,0,30.19018
D:\camer\driving data\IMG\center_2023_04_21_14_30_07_981.jpg,D:\camer\driving data\IMG\left_2023_04_21_14_30_07_981.jpg,D:\camer\driving data\IMG\right_2023_04_21_14_30_07_981.jpg,0,1,0,30.1903
D:\camer\driving data\IMG\center_2023_04_21_14_30_08_050.jpg,D:\camer\driving data\IMG\left_2023_04_21_14_30_08_050.jpg,D:\camer\driving data\IMG\right_2023_04_21_14_30_08_050.jpg,0,1,0,30.19028
D:\camer\driving data\IMG\center_2023_04_21_14_30_08_125.jpg,D:\camer\driving data\IMG\left_2023_04_21_14_30_08_125.jpg,D:\camer\driving data\IMG\right_2023_04_21_14_30_08_125.jpg,0,1,0,30.19032
D:\camer\driving data\IMG\center_2023_04_21_14_30_08_202.jpg,D:\camer\driving data\IMG\left_2023_04_21_14_30_08_202.jpg,D:\camer\driving data\IMG\right_2023_04_21_14_30_08_202.jpg,0,1,0,30.1903
D:\camer\driving data\IMG\center_2023_04_21_14_30_08_269.jpg,D:\camer\driving data\IMG\left_2023_04_21_14_30_08_269.jpg,D:\camer\driving data\IMG\right_2023_04_21_14_30_08_269.jpg,0,1,0,30.19031
D:\camer\driving data\IMG\center_2023_04_21_14_30_08_345.jpg,D:\camer\driving data\IMG\left_2023_04_21_14_30_08_345.jpg,D:\camer\driving data\IMG\right_2023_04_21_14_30_08_345.jpg,0,1,0,30.1903
D:\camer\driving data\IMG\center_2023_04_21_14_30_08_420.jpg,D:\camer\driving data\IMG\left_2023_04_21_14_30_08_420.jpg,D:\camer\driving data\IMG\right_2023_04_21_14_30_08_420.jpg,0,1,0,30.19031
D:\camer\driving data\IMG\center_2023_04_21_14_30_08_502.jpg,D:\camer\driving data\IMG\left_2023_04_21_14_30_08_502.jpg,D:\camer\driving data\IMG\right_2023_04_21_14_30_08_502.jpg,0,1,0,30.19031
D:\camer\driving data\IMG\center_2023_04_21_14_30_08_597.jpg,D:\camer\driving data\IMG\left_2023_04_21_14_30_08_597.jpg,D:\camer\driving data\IMG\right_2023_04_21_14_30_08_597.jpg,0,1,0,30.19034
D:\camer\driving data\IMG\center_2023_04_21_14_30_08_669.jpg,D:\camer\driving data\IMG\left_2023_04_21_14_30_08_669.jpg,D:\camer\driving data\IMG\right_2023_04_21_14_30_08_669.jpg,0,1,0,30.19032
D:\camer\driving data\IMG\center_2023_04_21_14_30_08_757.jpg,D:\camer\driving data\IMG\left_2023_04_21_14_30_08_757.jpg,D:\camer\driving data\IMG\right_2023_04_21_14_30_08_757.jpg,0,1,0,30.19026
D:\camer\driving data\IMG\center_2023_04_21_14_30_08_832.jpg,D:\camer\driving data\IMG\left_2023_04_21_14_30_08_832.jpg,D:\camer\driving data\IMG\right_2023_04_21_14_30_08_832.jpg,0,1,0,30.19029
D:\camer\driving data\IMG\center_2023_04_21_14_30_08_901.jpg,D:\camer\driving data\IMG\left_2023_04_21_14_30_08_901.jpg,D:\camer\driving data\IMG\right_2023_04_21_14_30_08_901.jpg,0,1,0,30.19032
D:\camer\driving data\IMG\center_2023_04_21_14_30_08_968.jpg,D:\camer\driving data\IMG\left_2023_04_21_14_30_08_968.jpg,D:\camer\driving data\IMG\right_2023_04_21_14_30_08_968.jpg,0,1,0,30.19031
D:\camer\driving data\IMG\center_2023_04_21_14_30_09_044.jpg,D:\camer\driving data\IMG\left_2023_04_21_14_30_09_044.jpg,D:\camer\driving data\IMG\right_2023_04_21_14_30_09_044.jpg,0,1,0,30.19032
D:\camer\driving data\IMG\center_2023_04_21_14_30_09_121.jpg,D:\camer\driving data\IMG\left_2023_04_21_14_30_09_121.jpg,D:\camer\driving data\IMG\right_2023_04_21_14_30_09_121.jpg,0,1,0,30.1903
D:\camer\driving data\IMG\center_2023_04_21_14_30_09_195.jpg,D:\camer\driving data\IMG\left_2023_04_21_14_30_09_195.jpg,D:\camer\driving data\IMG\right_2023_04_21_14_30_09_195.jpg,0,1,0,30.19031
D:\camer\driving data\IMG\center_2023_04_21_14_30_09_271.jpg,D:\camer\driving data\IMG\left_2023_04_21_14_30_09_271.jpg,D:\camer\driving data\IMG\right_2023_04_21_14_30_09_271.jpg,0,1,0,30.19027
D:\camer\driving data\IMG\center_2023_04_21_14_30_09_339.jpg,D:\camer\driving data\IMG\left_2023_04_21_14_30_09_339.jpg,D:\camer\driving data\IMG\right_2023_04_21_14_30_09_339.jpg,0,1,0,30.19032
D:\camer\driving data\IMG\center_2023_04_21_14_30_09_406.jpg,D:\camer\driving data\IMG\left_2023_04_21_14_30_09_406.jpg,D:\camer\driving data\IMG\right_2023_04_21_14_30_09_406.jpg,0,1,0,30.19029
D:\camer\driving data\IMG\center_2023_04_21_14_30_09_491.jpg,D:\camer\driving data\IMG\left_2023_04_21_14_30_09_491.jpg,D:\camer\driving data\IMG\right_2023_04_21_14_30_09_491.jpg,-0.15,1,0,30.18423
D:\camer\driving data\IMG\center_2023_04_21_14_30_09_558.jpg,D:\camer\driving data\IMG\left_2023_04_21_14_30_09_558.jpg,D:\camer\driving data\IMG\right_2023_04_21_14_30_09_558.jpg,0,1,0,30.18996
D:\camer\driving data\IMG\center_2023_04_21_14_30_09_642.jpg,D:\camer\driving data\IMG\left_2023_04_21_14_30_09_642.jpg,D:\camer\driving data\IMG\right_2023_04_21_14_30_09_642.jpg,0,1,0,30.19027
D:\camer\driving data\IMG\center_2023_04_21_14_30_09_709.jpg,D:\camer\driving data\IMG\left_2023_04_21_14_30_09_709.jpg,D:\camer\driving data\IMG\right_2023_04_21_14_30_09_709.jpg,0,1,0,30.19027
D:\camer\driving data\IMG\center_2023_04_21_14_30_09_778.jpg,D:\camer\driving data\IMG\left_2023_04_21_14_30_09_778.jpg,D:\camer\driving data\IMG\right_2023_04_21_14_30_09_778.jpg,0,1,0,30.19032
D:\camer\driving data\IMG\center_2023_04_21_14_30_09_847.jpg,D:\camer\driving data\IMG\left_2023_04_21_14_30_09_847.jpg,D:\camer\driving data\IMG\right_2023_04_21_14_30_09_847.jpg,0,1,0,30.19032
D:\camer\driving data\IMG\center_2023_04_21_14_30_09_917.jpg,D:\camer\driving data\IMG\left_2023_04_21_14_30_09_917.jpg,D:\camer\driving data\IMG\right_2023_04_21_14_30_09_917.jpg,0,1,0,30.1903
D:\camer\driving data\IMG\center_2023_04_21_14_30_10_002.jpg,D:\camer\driving data\IMG\left_2023_04_21_14_30_10_002.jpg,D:\camer\driving data\IMG\right_2023_04_21_14_30_10_002.jpg,-0.25,1,0,30.17482
D:\camer\driving data\IMG\center_2023_04_21_14_30_10_069.jpg,D:\camer\driving data\IMG\left_2023_04_21_14_30_10_069.jpg,D:\camer\driving data\IMG\right_2023_04_21_14_30_10_069.jpg,0,1,0,30.19077
D:\camer\driving data\IMG\center_2023_04_21_14_30_10_153.jpg,D:\camer\driving data\IMG\left_2023_04_21_14_30_10_153.jpg,D:\camer\driving data\IMG\right_2023_04_21_14_30_10_153.jpg,0,1,0,30.19002
D:\camer\driving data\IMG\center_2023_04_21_14_30_10_232.jpg,D:\camer\driving data\IMG\left_2023_04_21_14_30_10_232.jpg,D:\camer\driving data\IMG\right_2023_04_21_14_30_10_232.jpg,0,1,0,30.1902
D:\camer\driving data\IMG\center_2023_04_21_14_30_10_307.jpg,D:\camer\driving data\IMG\left_2023_04_21_14_30_10_307.jpg,D:\camer\driving data\IMG\right_2023_04_21_14_30_10_307.jpg,0,1,0,30.19025
D:\camer\driving data\IMG\center_2023_04_21_14_30_10_392.jpg,D:\camer\driving data\IMG\left_2023_04_21_14_30_10_392.jpg,D:\camer\driving data\IMG\right_2023_04_21_14_30_10_392.jpg,0,1,0,30.1903
D:\camer\driving data\IMG\center_2023_04_21_14_30_10_496.jpg,D:\camer\driving data\IMG\left_2023_04_21_14_30_10_496.jpg,D:\camer\driving data\IMG\right_2023_04_21_14_30_10_496.jpg,0,1,0,30.19029
D:\camer\driving data\IMG\center_2023_04_21_14_30_10_566.jpg,D:\camer\driving data\IMG\left_2023_04_21_14_30_10_566.jpg,D:\camer\driving data\IMG\right_2023_04_21_14_30_10_566.jpg,0,1,0,30.19029
D:\camer\driving data\IMG\center_2023_04_21_14_30_10_666.jpg,D:\camer\driving data\IMG\left_2023_04_21_14_30_10_666.jpg,D:\camer\driving data\IMG\right_2023_04_21_14_30_10_666.jpg,-0.2,1,0,30.17985
D:\camer\driving data\IMG\center_2023_04_21_14_30_10_734.jpg,D:\camer\driving data\IMG\left_2023_04_21_14_30_10_734.jpg,D:\camer\driving data\IMG\right_2023_04_21_14_30_10_734.jpg,0,1,0,30.18457
D:\camer\driving data\IMG\center_2023_04_21_14_30_10_841.jpg,D:\camer\driving data\IMG\left_2023_04_21_14_30_10_841.jpg,D:\camer\driving data\IMG\right_2023_04_21_14_30_10_841.jpg,0,1,0,30.19008
D:\camer\driving data\IMG\center_2023_04_21_14_30_10_911.jpg,D:\camer\driving data\IMG\left_2023_04_21_14_30_10_911.jpg,D:\camer\driving data\IMG\right_2023_04_21_14_30_10_911.jpg,0,1,0,30.19024
D:\camer\driving data\IMG\center_2023_04_21_14_30_10_990.jpg,D:\camer\driving data\IMG\left_2023_04_21_14_30_10_990.jpg,D:\camer\driving data\IMG\right_2023_04_21_14_30_10_990.jpg,0,1,0,30.19031
D:\camer\driving data\IMG\center_2023_04_21_14_30_11_064.jpg,D:\camer\driving data\IMG\left_2023_04_21_14_30_11_064.jpg,D:\camer\driving data\IMG\right_2023_04_21_14_30_11_064.jpg,0,1,0,30.19027
D:\camer\driving data\IMG\center_2023_04_21_14_30_11_148.jpg,D:\camer\driving data\IMG\left_2023_04_21_14_30_11_148.jpg,D:\camer\driving data\IMG\right_2023_04_21_14_30_11_148.jpg,0,1,0,30.19031
D:\camer\driving data\IMG\center_2023_04_21_14_30_11_228.jpg,D:\camer\driving data\IMG\left_2023_04_21_14_30_11_228.jpg,D:\camer\driving data\IMG\right_2023_04_21_14_30_11_228.jpg,0,1,0,30.19028
D:\camer\driving data\IMG\center_2023_04_21_14_30_11_305.jpg,D:\camer\driving data\IMG\left_2023_04_21_14_30_11_305.jpg,D:\camer\driving data\IMG\right_2023_04_21_14_30_11_305.jpg,0,1,0,30.19028
D:\camer\driving data\IMG\center_2023_04_21_14_30_11_373.jpg,D:\camer\driving data\IMG\left_2023_04_21_14_30_11_373.jpg,D:\camer\driving data\IMG\right_2023_04_21_14_30_11_373.jpg,0,1,0,30.1903
D:\camer\driving data\IMG\center_2023_04_21_14_30_11_444.jpg,D:\camer\driving data\IMG\left_2023_04_21_14_30_11_444.jpg,D:\camer\driving data\IMG\right_2023_04_21_14_30_11_444.jpg,0,1,0,30.19027
D:\camer\driving data\IMG\center_2023_04_21_14_30_11_530.jpg,D:\camer\driving data\IMG\left_2023_04_21_14_30_11_530.jpg,D:\camer\driving data\IMG\right_2023_04_21_14_30_11_530.jpg,0,1,0,30.19029
